band_1_b,band_2_g,band_3_r,band_4_rd,band_5_nir,band_6_lwir,SAVI,NDVI,VARI,ExG,NDRE,Date,class,lon,lat,Source_File,pad,ID,grid_id,gx,gy,folder,B,G,R,RE,NIR
990,2738,1040,5951,19886,31129,0.7576789057939528,0.900602120352149,0.6090387302880269,0.7227348943618757,0.5393428022729735,July,legume,-85.18731878,30.87433941,pad3_legume_gps.csv,pad3,231,gx_12_gy_5,12,5,training,0.03021240234375,0.08355712890625,0.03173828125,0.181610107421875,0.60687255859375
819,2226,840,5455,16207,30995,0.6894947796179185,0.9014489335637544,0.6168224209114209,0.7189189128552034,0.49635305990838813,July,legume,-85.18815012,30.87531309,pad5_legume_gps.csv,pad5,232,gx_4_gy_10,4,10,training,0.024993896484375,0.06793212890625,0.025634765625,0.166473388671875,0.494598388671875
984,3395,1207,9220,23706,31122,0.8172143248473622,0.9031027965482731,0.6047540022618632,0.8233082658470883,0.4399562651273617,July,legume,-85.18834049,30.87689301,smallplot_legume_gps.csv,smal,233,gx_2_gy_17,2,17,training,0.030029296875,0.103607177734375,0.036834716796875,0.2813720703125,0.72344970703125
786,2320,767,5132,15083,31070,0.6661909777927112,0.9032176637478462,0.6749239364989537,0.7970565385701138,0.4922582232930835,July,legume,-85.18768172,30.87523352,pad5_legume_gps.csv,pad5,234,gx_9_gy_9,9,9,testing,0.02398681640625,0.07080078125,0.023406982421875,0.1566162109375,0.460296630859375
845,2472,1048,7107,20718,31100,0.7733944947485558,0.9037030217029982,0.5323364420771587,0.6989690669177964,0.4891644199091127,July,legume,-85.18846544,30.87683722,smallplot_legume_gps.csv,smal,235,gx_1_gy_17,1,17,training,0.025787353515625,0.075439453125,0.031982421875,0.216888427734375,0.63226318359375
739,2111,765,5129,15267,31181,0.6710575017895727,0.9045658664146198,0.629854927169356,0.751867213101747,0.49705824591647363,July,legume,-85.18759391,30.87728927,pad9_legume_gps.csv,pad9,236,gx_10_gy_19,10,19,training,0.022552490234375,0.064422607421875,0.023345947265625,0.156524658203125,0.465911865234375
704,2478,841,5587,17107,31081,0.7106780839075061,0.9062848211668632,0.6260038162474596,0.8478747134518624,0.5076231595737289,July,legume,-85.18692136,30.87524229,pad5_legume_gps.csv,pad5,237,gx_16_gy_9,16,9,training,0.021484375,0.07562255859375,0.025665283203125,0.170501708984375,0.522064208984375
756,2151,793,4723,16421,31002,0.6977201017065631,0.9078656889886754,0.6206581259882424,0.7440540474645506,0.5532538773113402,July,legume,-85.18772479,30.87436525,pad3_legume_gps.csv,pad3,238,gx_8_gy_5,8,5,testing,0.0230712890625,0.065643310546875,0.024200439453125,0.144134521484375,0.501129150390625
997,2951,1139,7832,23661,31147,0.8202942883916229,0.9081451600903993,0.5858389850640893,0.7403184540478169,0.5026196292360258,July,legume,-85.18833487,30.87690812,smallplot_legume_gps.csv,smal,239,gx_3_gy_17,3,17,testing,0.030426025390625,0.090057373046875,0.034759521484375,0.239013671875,0.722076416015625
730,2886,1140,7382,23870,30999,0.8236700964634965,0.9088364642230806,0.529733004442266,0.8204373366517892,0.5275822341838022,July,legume,-85.18853472,30.87668517,smallplot_legume_gps.csv,smal,240,gx_1_gy_16,1,16,training,0.02227783203125,0.08807373046875,0.0347900390625,0.22528076171875,0.72845458984375
1015,2514,1135,7330,23966,31016,0.8255152458225747,0.9095653547745255,0.5235383382098313,0.6170668910334374,0.5315695290957799,July,legume,-85.18851908,30.87692105,smallplot_legume_gps.csv,smal,241,gx_1_gy_18,1,18,training,0.030975341796875,0.07672119140625,0.034637451171875,0.22369384765625,0.73138427734375
950,3005,964,7645,20571,31162,0.7756138077107699,0.9104713243633934,0.6760516654015035,0.8326895655040514,0.4581088738654908,July,legume,-85.18840432,30.87695206,smallplot_legume_gps.csv,smal,242,gx_2_gy_18,2,18,training,0.02899169921875,0.091705322265625,0.0294189453125,0.233306884765625,0.627777099609375
765,3351,1154,8395,25425,31056,0.84739194125719,0.913164527261275,0.5874331499334199,0.9075901271840772,0.5035481958456455,July,legume,-85.18834657,30.87709714,smallplot_legume_gps.csv,smal,243,gx_2_gy_18,2,18,training,0.023345947265625,0.102264404296875,0.03521728515625,0.256195068359375,0.775909423828125
896,2755,867,7119,19583,31154,0.7621762495255744,0.9152078224943996,0.6925898669498222,0.8293492635732368,0.4667815139204743,July,legume,-85.18853253,30.87674401,smallplot_legume_gps.csv,smal,244,gx_1_gy_17,1,17,training,0.02734375,0.084075927734375,0.026458740234375,0.217254638671875,0.597625732421875
869,2689,969,7620,22698,30978,0.8137999044551547,0.9181138281115159,0.6167084904236989,0.7819748120999004,0.49732831927249643,July,legume,-85.18858874,30.87678914,smallplot_legume_gps.csv,smal,245,gx_0_gy_17,0,17,training,0.026519775390625,0.082061767578125,0.029571533203125,0.2325439453125,0.69268798828125
1012,2914,1023,7470,24358,31246,0.8380821255246671,0.9193885177839123,0.6464957192532063,0.7664174529977839,0.5306019851267197,July,legume,-85.18840445,30.87677554,smallplot_legume_gps.csv,smal,246,gx_2_gy_17,2,17,training,0.0308837890625,0.08892822265625,0.031219482421875,0.22796630859375,0.74334716796875
988,2769,971,7380,23261,31187,0.8231977539153401,0.9198580377128629,0.6533430154764739,0.756979690185129,0.5182924833724941,July,legume,-85.18835759,30.87684778,smallplot_legume_gps.csv,smal,247,gx_2_gy_17,2,17,training,0.0301513671875,0.084503173828125,0.029632568359375,0.2252197265625,0.709869384765625
923,2530,851,6694,20820,31218,0.7871107600632756,0.9214618600805472,0.683075662171268,0.7634758306185929,0.513411353608219,July,legume,-85.18836221,30.87677526,smallplot_legume_gps.csv,smal,248,gx_2_gy_17,2,17,training,0.028167724609375,0.07720947265625,0.025970458984375,0.20428466796875,0.6353759765625
874,2558,878,7378,22097,30964,0.8086714594756333,0.9235690955271595,0.6557376965311426,0.7805104349012144,0.4993723488935222,July,legume,-85.18857076,30.87720679,smallplot_legume_gps.csv,smal,249,gx_0_gy_19,0,19,testing,0.02667236328125,0.07806396484375,0.02679443359375,0.22515869140625,0.674346923828125
960,3298,997,8457,25604,30890,0.8586832609482997,0.9250404108750903,0.6899550157096114,0.8827783008702419,0.5034203336221462,July,legume,-85.18838644,30.87715717,smallplot_legume_gps.csv,smal,250,gx_2_gy_19,2,19,training,0.029296875,0.10064697265625,0.030426025390625,0.258087158203125,0.7813720703125
771,2429,779,5581,20026,31039,0.77631826546994,0.9251141537940812,0.677061952324183,0.8313646576420817,0.5641035647094722,July,legume,-85.1867898,30.87510486,pad5_legume_gps.csv,pad5,251,gx_17_gy_9,17,9,training,0.023529052734375,0.074127197265625,0.023773193359375,0.170318603515625,0.61114501953125
867,3324,919,8193,23821,31049,0.835351618826651,0.9257073552815854,0.712381509673188,0.95146770427051,0.4881614288749899,July,legume,-85.18845584,30.87672871,smallplot_legume_gps.csv,smal,252,gx_1_gy_17,1,17,training,0.026458740234375,0.1014404296875,0.028045654296875,0.250030517578125,0.726959228515625
883,2453,858,6878,22398,31119,0.8150857712737454,0.9262125889942323,0.656919266257854,0.7546494933885659,0.5301270659457848,July,legume,-85.18853569,30.87686443,smallplot_legume_gps.csv,smal,253,gx_1_gy_17,1,17,training,0.026947021484375,0.074859619140625,0.02618408203125,0.20989990234375,0.68353271484375
829,3027,918,7687,24275,31076,0.8426654153110502,0.9271226122184753,0.6768292611751151,0.9021784605021818,0.5189913016392496,July,legume,-85.18857115,30.87708841,smallplot_legume_gps.csv,smal,254,gx_0_gy_18,0,18,training,0.025299072265625,0.092376708984375,0.02801513671875,0.234588623046875,0.740814208984375
927,3238,923,8570,24448,31037,0.8451083695918449,0.927239760735336,0.715831780007305,0.9091981073520826,0.48088921146775154,July,legume,-85.18853281,30.87693994,smallplot_legume_gps.csv,smal,255,gx_1_gy_18,1,18,training,0.028289794921875,0.09881591796875,0.028167724609375,0.26153564453125,0.74609375
843,3975,944,9479,25263,30973,0.8564837635165818,0.9279581779521756,0.7436211912740482,1.0695938849273772,0.45432041866078027,July,legume,-85.18864399,30.87680827,smallplot_legume_gps.csv,smal,256,gx_0_gy_17,0,17,training,0.025726318359375,0.121307373046875,0.02880859375,0.289276123046875,0.770965576171875
826,2362,798,6882,21574,31119,0.8041077503780317,0.9286608246723423,0.670094249375472,0.777722020701356,0.5163058751434386,July,legume,-85.18857441,30.87692421,smallplot_legume_gps.csv,smal,257,gx_0_gy_18,0,18,training,0.02520751953125,0.07208251953125,0.02435302734375,0.21002197265625,0.65838623046875
735,3415,761,8102,20866,30882,0.7933887552025003,0.9296250043712974,0.7712874091038809,1.08613316318664,0.4406241364803103,July,legume,-85.18864676,30.8767973,smallplot_legume_gps.csv,smal,258,gx_0_gy_17,0,17,training,0.022430419921875,0.104217529296875,0.023223876953125,0.24725341796875,0.63677978515625
823,2760,814,7236,22481,31065,0.8190856617646664,0.9301137570088874,0.7073791264342424,0.8831021084972732,0.5130060229225635,July,legume,-85.18840259,30.87696195,smallplot_legume_gps.csv,smal,259,gx_2_gy_18,2,18,training,0.025115966796875,0.084228515625,0.02484130859375,0.2208251953125,0.686065673828125
870,2607,818,7162,22693,31077,0.8224714869795526,0.9304155488712579,0.7001956857361987,0.8209545921068593,0.5202143688813805,July,legume,-85.18844031,30.87708675,smallplot_legume_gps.csv,smal,260,gx_1_gy_18,1,18,training,0.02655029296875,0.079559326171875,0.02496337890625,0.21856689453125,0.692535400390625
772,2622,753,6741,21195,31025,0.7999321708699735,0.9313832681556604,0.7180176628782163,0.8967928552239912,0.5173969066096055,July,legume,-85.18861857,30.87694186,smallplot_legume_gps.csv,smal,261,gx_0_gy_18,0,18,training,0.0235595703125,0.08001708984375,0.022979736328125,0.205718994140625,0.646820068359375
1031,2826,834,7512,23544,30941,0.8357048224477607,0.9315776507291027,0.7577025390534816,0.8072905507454069,0.5162287475233197,July,legume,-85.1886257,30.87725807,smallplot_legume_gps.csv,smal,262,gx_0_gy_19,0,19,testing,0.031463623046875,0.08624267578125,0.02545166015625,0.229248046875,0.718505859375
896,2650,805,7177,23102,31167,0.8300985324960743,0.9326557062550189,0.7209847504395357,0.8271661624673452,0.5259420714939704,July,legume,-85.18852091,30.87695846,smallplot_legume_gps.csv,smal,263,gx_1_gy_18,1,18,training,0.02734375,0.08087158203125,0.024566650390625,0.219024658203125,0.70501708984375
1054,3159,830,8076,23954,30937,0.8425476091233821,0.9330213028335522,0.7935263965920706,0.8792385427700002,0.4957227594054373,July,legume,-85.18860128,30.87727275,smallplot_legume_gps.csv,smal,264,gx_0_gy_19,0,19,testing,0.03216552734375,0.096405029296875,0.02532958984375,0.2464599609375,0.73101806640625
620,2005,602,6006,17446,31002,0.7337941442830807,0.9332890053977164,0.7060895706405923,0.8639603259032378,0.4878048773672015,July,legume,-85.18843582,30.87727732,smallplot_legume_gps.csv,smal,265,gx_2_gy_19,2,19,training,0.0189208984375,0.061187744140625,0.01837158203125,0.18328857421875,0.53240966796875
799,3075,902,8482,26230,31068,0.8730581848375685,0.9335102450763209,0.683763366140479,0.9315326569253639,0.5112929241543545,July,legume,-85.18863749,30.87675046,smallplot_legume_gps.csv,smal,266,gx_0_gy_17,0,17,training,0.024383544921875,0.093841552734375,0.02752685546875,0.25885009765625,0.80047607421875
880,2499,794,7204,23141,31065,0.8313822260660548,0.9336536440111151,0.7065892983201334,0.7965492388925651,0.525193606287377,July,legume,-85.18862055,30.87686423,smallplot_legume_gps.csv,smal,267,gx_0_gy_17,0,17,training,0.02685546875,0.076263427734375,0.02423095703125,0.2198486328125,0.706207275390625
814,2783,795,7228,23180,30999,0.831970563510939,0.9336809163464085,0.7192474589116133,0.9009562774311166,0.5245987892268464,July,legume,-85.18839801,30.87712559,smallplot_legume_gps.csv,smal,268,gx_2_gy_19,2,19,training,0.02484130859375,0.084930419921875,0.024261474609375,0.2205810546875,0.7073974609375
780,3163,813,8165,23790,31135,0.8408885737537698,0.9339104974758209,0.7352941101082235,0.9951639965076674,0.48896886196142914,July,legume,-85.18861913,30.8769969,smallplot_legume_gps.csv,smal,269,gx_0_gy_18,0,18,training,0.0238037109375,0.096527099609375,0.024810791015625,0.249176025390625,0.72601318359375
919,2646,796,7122,23346,31040,0.8346493602292406,0.9340568291522171,0.7332540531005672,0.8202247129380593,0.5324931069499562,July,legume,-85.18844896,30.87714512,smallplot_legume_gps.csv,smal,270,gx_1_gy_19,1,19,training,0.028045654296875,0.08074951171875,0.0242919921875,0.21734619140625,0.71246337890625
923,2737,815,7934,23906,31041,0.8426347152995631,0.9340641547426313,0.7310764458136505,0.8348603290823009,0.5016331653128921,July,legume,-85.18834197,30.87692948,smallplot_legume_gps.csv,smal,271,gx_2_gy_18,2,18,training,0.028167724609375,0.083526611328125,0.024871826171875,0.24212646484375,0.72955322265625
761,2675,764,7053,22478,31117,0.8219603283971636,0.934256947310312,0.7135922242781965,0.9107142786089795,0.5223324636105858,July,legume,-85.18839652,30.87690906,smallplot_legume_gps.csv,smal,272,gx_2_gy_17,2,17,training,0.023223876953125,0.081634521484375,0.0233154296875,0.215240478515625,0.68597412109375
610,1641,640,5807,19143,30992,0.767398456461799,0.9352979815676165,0.5990424777801173,0.7028709709333533,0.5345090173340765,July,legume,-85.18856727,30.87716476,smallplot_legume_gps.csv,smal,273,gx_0_gy_19,0,19,testing,0.01861572265625,0.050079345703125,0.01953125,0.177215576171875,0.584197998046875
969,2762,771,7520,23076,31032,0.8316348083007877,0.9353377770516565,0.7765210509184705,0.8405153204038192,0.5084324742887857,July,legume,-85.18860395,30.87724768,smallplot_legume_gps.csv,smal,274,gx_0_gy_19,0,19,testing,0.029571533203125,0.08428955078125,0.023529052734375,0.2294921875,0.7042236328125
769,2597,750,7110,22546,30958,0.8239415315776482,0.9356112624202392,0.7164468489229906,0.8928571357489936,0.5205017528643174,July,legume,-85.18863033,30.87718159,smallplot_legume_gps.csv,smal,275,gx_0_gy_19,0,19,testing,0.023468017578125,0.079254150390625,0.02288818359375,0.21697998046875,0.68804931640625
985,2532,812,7125,24734,30981,0.8557834479360287,0.9364284024628167,0.7291224994099678,0.7546777489652852,0.5527166572048269,July,legume,-85.18863154,30.87722373,smallplot_legume_gps.csv,smal,276,gx_0_gy_19,0,19,testing,0.030059814453125,0.0772705078125,0.0247802734375,0.217437744140625,0.75482177734375
792,3225,789,8209,24153,31050,0.8480375543776678,0.9367332198422391,0.7560521338378906,1.0131086073246893,0.4926765955088058,July,legume,-85.18835721,30.87667614,smallplot_legume_gps.csv,smal,277,gx_2_gy_16,2,16,training,0.024169921875,0.098419189453125,0.024078369140625,0.250518798828125,0.737091064453125
890,3632,839,9380,25778,31022,0.8699448843397513,0.9369575823457856,0.7799497275740317,1.0324566249148408,0.466408782772533,July,legume,-85.18852306,30.87680586,smallplot_legume_gps.csv,smal,278,gx_1_gy_17,1,17,training,0.02716064453125,0.11083984375,0.025604248046875,0.2862548828125,0.78668212890625
824,2888,813,8094,25025,31031,0.8601676844255133,0.9370694314302233,0.7212373918548812,0.9146961259728701,0.5112171256151585,July,legume,-85.18859049,30.87672302,smallplot_legume_gps.csv,smal,279,gx_0_gy_17,0,17,training,0.025146484375,0.088134765625,0.024810791015625,0.24700927734375,0.763702392578125
777,2293,691,6620,21365,30888,0.8067377724652657,0.9373413116288176,0.7258722139622199,0.8290348239388956,0.5268894044214718,July,legume,-85.18833724,30.87728193,smallplot_legume_gps.csv,smal,280,gx_2_gy_19,2,19,training,0.023712158203125,0.069976806640625,0.021087646484375,0.2020263671875,0.652008056640625
951,2570,734,7182,22857,30927,0.8301313314020826,0.9377728781853698,0.7802804821214488,0.8119858926892705,0.5218216313093295,July,legume,-85.188435,30.87700679,smallplot_legume_gps.csv,smal,281,gx_2_gy_18,2,18,training,0.029022216796875,0.07843017578125,0.02239990234375,0.21917724609375,0.697540283203125
802,2787,746,7588,23236,31069,0.8357280873164262,0.9377866720569847,0.747345285796774,0.9287197161632554,0.5076563711187748,July,legume,-85.18857377,30.87689348,smallplot_legume_gps.csv,smal,282,gx_0_gy_17,0,17,training,0.02447509765625,0.085052490234375,0.02276611328125,0.2315673828125,0.7091064453125
968,2996,792,7839,24677,31040,0.8560318250053651,0.9378067442486925,0.7815602746063237,0.8898233748617049,0.5178373718486746,July,legume,-85.18843429,30.87704181,smallplot_legume_gps.csv,smal,283,gx_2_gy_18,2,18,training,0.029541015625,0.0914306640625,0.024169921875,0.239227294921875,0.753082275390625
1066,3073,793,8055,24754,31064,0.8571581877826104,0.9379183453738714,0.8142857047562451,0.8692214054171439,0.5089761950477573,July,legume,-85.1885133,30.87726657,smallplot_legume_gps.csv,smal,284,gx_1_gy_19,1,19,training,0.03253173828125,0.093780517578125,0.024200439453125,0.245819091796875,0.75543212890625
681,2593,604,6878,18874,31051,0.7641793534928161,0.937981310671744,0.7905405302446613,1.0059308837126502,0.46582789626963933,July,legume,-85.18852969,30.87705779,smallplot_legume_gps.csv,smal,285,gx_1_gy_18,1,18,training,0.020782470703125,0.079132080078125,0.0184326171875,0.20989990234375,0.57598876953125
850,2765,771,7543,24214,31126,0.8500205461129475,0.9382829685513046,0.7423678241526773,0.8912448633825099,0.5249551274616076,July,legume,-85.18857594,30.87695113,smallplot_legume_gps.csv,smal,286,gx_0_gy_18,0,18,training,0.02593994140625,0.084381103515625,0.023529052734375,0.230194091796875,0.73895263671875
779,2553,699,6903,21999,31002,0.8175118973750517,0.9384086690126983,0.7496967146922515,0.9000248004237129,0.5223167940933058,July,legume,-85.18854104,30.87671162,smallplot_legume_gps.csv,smal,287,gx_1_gy_17,1,17,training,0.023773193359375,0.077911376953125,0.021331787109375,0.210662841796875,0.671356201171875
1021,3047,820,8074,25811,31012,0.8714750661732769,0.9384176324302479,0.7825017478422287,0.8700900105337337,0.5234469524228328,July,legume,-85.1884485,30.87699014,smallplot_legume_gps.csv,smal,288,gx_1_gy_18,1,18,training,0.031158447265625,0.092987060546875,0.0250244140625,0.24639892578125,0.787689208984375
868,3125,763,8096,24079,31023,0.8483481291466872,0.9385717723711811,0.782119196811761,0.9711942742169692,0.49675213624622927,July,legume,-85.18834475,30.87707919,smallplot_legume_gps.csv,smal,289,gx_2_gy_18,2,18,training,0.0264892578125,0.095367431640625,0.023284912109375,0.2470703125,0.734832763671875
883,3004,894,8052,28376,30992,0.9029438815966253,0.9389135623243485,0.6998341549147046,0.8849612991009389,0.5579224767134621,July,legume,-85.18863104,30.87715125,smallplot_legume_gps.csv,smal,290,gx_0_gy_19,0,19,testing,0.026947021484375,0.0916748046875,0.02728271484375,0.2457275390625,0.865966796875
917,3103,818,7997,26001,31066,0.8743490028782568,0.9389984700857936,0.760652455084867,0.9241422012645117,0.5295605618756208,July,legume,-85.18853284,30.87690007,smallplot_legume_gps.csv,smal,291,gx_1_gy_17,1,17,training,0.027984619140625,0.094696044921875,0.02496337890625,0.244049072265625,0.793487548828125
857,2722,785,7475,25077,31008,0.8625195278070577,0.939293170258342,0.7309433871880933,0.871219058536181,0.5407348237368272,July,legume,-85.18839865,30.87711296,smallplot_legume_gps.csv,smal,292,gx_2_gy_18,2,18,training,0.026153564453125,0.08306884765625,0.023956298828125,0.228118896484375,0.765289306640625
773,3078,740,8375,23715,31113,0.8438624837128311,0.9394806775389531,0.7678160836913638,1.0113265011676875,0.4780305386206262,July,legume,-85.18863629,30.8770543,smallplot_legume_gps.csv,smal,293,gx_0_gy_18,0,18,training,0.023590087890625,0.09393310546875,0.0225830078125,0.255584716796875,0.723724365234375
967,2682,760,7387,24385,31043,0.8533193665158907,0.9395506052580158,0.7765656462842412,0.8249036001291811,0.5349993699631481,July,legume,-85.18861519,30.87723544,smallplot_legume_gps.csv,smal,294,gx_0_gy_19,0,19,testing,0.029510498046875,0.08184814453125,0.023193359375,0.225433349609375,0.744171142578125
853,2751,701,7498,22507,31075,0.8261517471440862,0.9395897952952225,0.7887648996359183,0.9170731637513001,0.5002166300152942,July,legume,-85.18851774,30.87704049,smallplot_legume_gps.csv,smal,295,gx_1_gy_18,1,18,training,0.026031494140625,0.083953857421875,0.021392822265625,0.22882080078125,0.686859130859375
891,3120,743,8086,23889,31029,0.8464745458421767,0.9396719701692444,0.7997981069287401,0.9688683147354067,0.49422986657717205,July,legume,-85.18852347,30.87717105,smallplot_legume_gps.csv,smal,296,gx_1_gy_19,1,19,training,0.027191162109375,0.09521484375,0.022674560546875,0.24676513671875,0.729034423828125
998,2664,767,7339,24811,31007,0.8594919205909195,0.9400265841425135,0.7796958382453459,0.8044705291576226,0.543452565542524,July,legume,-85.18861495,30.877203,smallplot_legume_gps.csv,smal,297,gx_0_gy_19,0,19,testing,0.03045654296875,0.081298828125,0.023406982421875,0.223968505859375,0.757171630859375
980,2970,810,8130,26222,31017,0.8779712541742821,0.9400710257914973,0.7714285624006532,0.8718487334939622,0.5266651136103352,July,legume,-85.1883439,30.87694196,smallplot_legume_gps.csv,smal,298,gx_2_gy_18,2,18,training,0.0299072265625,0.09063720703125,0.02471923828125,0.24810791015625,0.80023193359375
706,2132,622,6084,20157,31069,0.7884858588962917,0.9401318624184879,0.7373046757031252,0.8485549052585413,0.5362981586992334,July,legume,-85.18861629,30.87696923,smallplot_legume_gps.csv,smal,299,gx_0_gy_18,0,18,training,0.02154541015625,0.0650634765625,0.01898193359375,0.1856689453125,0.615142822265625
790,2443,700,6871,23036,31012,0.8350947151703791,0.9410178618623495,0.7407564707721598,0.8634629981454474,0.5405089103650852,July,legume,-85.18846444,30.87688883,smallplot_legume_gps.csv,smal,300,gx_1_gy_17,1,17,training,0.02410888671875,0.074554443359375,0.0213623046875,0.209686279296875,0.7030029296875
699,2524,619,6785,20380,31052,0.7929138906459565,0.9410448101892397,0.7794598913496965,0.9708485081174483,0.5004601503258208,July,legume,-85.18862941,30.87701714,smallplot_legume_gps.csv,smal,301,gx_0_gy_18,0,18,training,0.021331787109375,0.0770263671875,0.018890380859375,0.207061767578125,0.6219482421875
756,2672,705,7022,23277,31099,0.8387752061763616,0.941205903142297,0.7504769078246367,0.9395112434585278,0.5364863521047036,July,legume,-85.18845875,30.87695436,smallplot_legume_gps.csv,smal,302,gx_1_gy_18,1,18,training,0.0230712890625,0.08154296875,0.021514892578125,0.21429443359375,0.710357666015625
882,2601,720,6875,23842,31009,0.8470424454707202,0.941372851117706,0.7712177018158008,0.8565310425727317,0.5523651392356057,July,legume,-85.18862117,30.87715954,smallplot_legume_gps.csv,smal,303,gx_0_gy_19,0,19,testing,0.02691650390625,0.079376220703125,0.02197265625,0.209808349609375,0.72760009765625
1046,2855,771,7919,25712,30951,0.8727342704505154,0.9417739670407412,0.8077519277254205,0.8332619804571215,0.5290654450555613,July,legume,-85.18855918,30.87728481,smallplot_legume_gps.csv,smal,304,gx_0_gy_19,0,19,testing,0.03192138671875,0.087127685546875,0.023529052734375,0.241668701171875,0.78466796875
940,2633,684,7403,22902,30919,0.8338003495791351,0.9419994899148886,0.8199410909264494,0.8555320582489842,0.5114337562528077,July,legume,-85.1886222,30.87729441,smallplot_legume_gps.csv,smal,305,gx_0_gy_19,0,19,testing,0.0286865234375,0.080352783203125,0.0208740234375,0.225921630859375,0.69891357421875
713,2358,610,6080,20451,31100,0.7948057143532061,0.9420730245064409,0.7751662858533708,0.9217603829925987,0.5416682364875284,July,legume,-85.18853744,30.8768456,smallplot_legume_gps.csv,smal,306,gx_1_gy_17,1,17,training,0.021759033203125,0.07196044921875,0.01861572265625,0.185546875,0.624114990234375
1004,2698,740,7228,24877,30995,0.862015189442001,0.9422258644308523,0.8044371296796238,0.8221521776361363,0.5497274562213528,July,legume,-85.18840131,30.87700958,smallplot_legume_gps.csv,smal,307,gx_2_gy_18,2,18,training,0.0306396484375,0.08233642578125,0.0225830078125,0.2205810546875,0.759185791015625
720,2202,594,6593,20098,30828,0.7890818851586838,0.9425865053698689,0.7745664617625271,0.8788395822531812,0.5059757964639836,July,legume,-85.18832845,30.87715839,smallplot_legume_gps.csv,smal,308,gx_3_gy_19,3,19,testing,0.02197265625,0.06719970703125,0.01812744140625,0.201202392578125,0.61334228515625
688,2173,679,6042,23092,31009,0.8372431819839425,0.9428715648943665,0.6903881596013682,0.841525415939236,0.5852268820218056,July,legume,-85.18863231,30.87671395,smallplot_legume_gps.csv,smal,309,gx_0_gy_17,0,17,training,0.02099609375,0.066314697265625,0.020721435546875,0.18438720703125,0.7047119140625
1067,2972,771,7923,26232,30998,0.8802521485964897,0.9428952327187057,0.8224962530076393,0.8536382478228652,0.5360562138027963,July,legume,-85.18861842,30.87710171,smallplot_legume_gps.csv,smal,310,gx_0_gy_18,0,18,training,0.032562255859375,0.0906982421875,0.023529052734375,0.241790771484375,0.800537109375
827,2539,693,6899,23591,31119,0.8445706691335966,0.9429253816958583,0.7675675571094995,0.8765705768111691,0.5474581824224628,July,legume,-85.18851906,30.87684256,smallplot_legume_gps.csv,smal,311,gx_1_gy_17,1,17,training,0.025238037109375,0.077484130859375,0.021148681640625,0.210540771484375,0.719940185546875
968,2563,705,6956,24119,31103,0.8522859632127813,0.9432001276624725,0.8078260754474588,0.8151558010597203,0.5523089294256457,July,legume,-85.18851706,30.87725085,smallplot_legume_gps.csv,smal,312,gx_1_gy_19,1,19,training,0.029541015625,0.078216552734375,0.021514892578125,0.2122802734375,0.736053466796875
849,2638,647,6779,22448,30951,0.8283264513502722,0.94397055505815,0.8173234701223089,0.9143686429699971,0.5361138667134028,July,legume,-85.18857379,30.87713254,smallplot_legume_gps.csv,smal,313,gx_0_gy_19,0,19,testing,0.025909423828125,0.08050537109375,0.019744873046875,0.206878662109375,0.68505859375
974,2869,742,7753,25759,31057,0.8750262322799847,0.9440021119605653,0.8065983972580143,0.8772082816260934,0.5373000710907659,July,legume,-85.18851002,30.87723958,smallplot_legume_gps.csv,smal,314,gx_1_gy_19,1,19,training,0.02972412109375,0.087554931640625,0.02264404296875,0.236602783203125,0.786102294921875
774,3234,682,8148,23745,30993,0.8476758710206403,0.9441601493864069,0.8122215064879458,1.0686567089514405,0.4890414819545069,July,legume,-85.18842522,30.87719185,smallplot_legume_gps.csv,smal,315,gx_2_gy_19,2,19,training,0.02362060546875,0.09869384765625,0.02081298828125,0.2486572265625,0.724639892578125
740,2557,601,6859,21109,31014,0.8075287439895757,0.9446338078786845,0.8089329915189759,0.9679322648237034,0.5095108689682619,July,legume,-85.18862011,30.8768898,smallplot_legume_gps.csv,smal,316,gx_0_gy_17,0,17,training,0.0225830078125,0.078033447265625,0.018341064453125,0.209320068359375,0.644195556640625
920,2663,657,7113,23205,30976,0.8403816521508317,0.9449333655618315,0.8358333219214223,0.8841981063741973,0.5307737971702489,July,legume,-85.18856113,30.87727572,smallplot_legume_gps.csv,smal,317,gx_0_gy_19,0,19,testing,0.028076171875,0.081268310546875,0.020050048828125,0.217071533203125,0.708160400390625
753,2757,658,7404,23266,31056,0.8413218212868803,0.9449924748802243,0.7885048738400723,0.9844049826638717,0.5171829143479931,July,legume,-85.18863771,30.87670127,smallplot_legume_gps.csv,smal,318,gx_0_gy_16,0,16,training,0.022979736328125,0.084136962890625,0.02008056640625,0.2259521484375,0.71002197265625
836,2824,710,7868,25126,31058,0.8674561812310562,0.9450379303697553,0.7835433559395297,0.9386727618401766,0.5230647991410623,July,legume,-85.18844669,30.87689138,smallplot_legume_gps.csv,smal,319,gx_1_gy_17,1,17,training,0.0255126953125,0.086181640625,0.02166748046875,0.2401123046875,0.76678466796875
944,2443,683,6831,24185,30935,0.8545767471152241,0.9450699681933388,0.8065994379327909,0.8007370942902818,0.559517667709109,July,legume,-85.18850416,30.87720539,smallplot_legume_gps.csv,smal,320,gx_1_gy_19,1,19,training,0.02880859375,0.074554443359375,0.020843505859375,0.208465576171875,0.738067626953125
